tanu,arrival_time_w1,w1_total_flow_first10s,h_step1,h_step2,h_step3,h_step4,h_step5,h_step6,h_step7,h_step8,h_step9,h_step10,v_step1,v_step2,v_step3,v_step4,v_step5,v_step6,v_step7,v_step8,v_step9,v_step10,f_step1,f_step2,f_step3,f_step4,f_step5,f_step6,f_step7,f_step8,f_step9,f_step10,arrival_time_w2,interval_w1_w2,w2_max_h,w2_max_v,w2_max_q,w2_total_flow
0.677800,7.412000,187.360200,0.779900,1.034000,1.253000,1.380000,1.452000,1.490000,1.451000,1.324000,1.277000,1.267000,5.629000,4.587000,3.685000,2.762000,1.751000,1.102000,0.650700,0.358800,0.135800,0.060220,35.120000,37.960000,36.950000,30.500000,20.350000,13.130000,7.553000,3.800000,1.387000,0.610200,,,0.000000,0.000000,0.000000,0.000000
0.700000,8.332000,122.062400,0.882600,1.118000,1.206000,1.283000,1.236000,1.268000,1.233000,1.197000,1.175000,1.160000,4.528000,3.568000,2.624000,1.784000,0.937300,0.290400,0.084340,0.062000,0.054990,0.040780,31.970000,31.920000,25.320000,18.320000,9.265000,2.946000,0.832100,0.593900,0.517000,0.378400,,,0.000000,0.000000,0.000000,0.000000
0.500000,7.182000,691.210000,1.945000,2.327000,2.081000,2.135000,1.848000,1.887000,1.922000,1.820000,1.741000,1.635000,7.524000,6.497000,5.600000,4.843000,4.199000,3.698000,3.274000,2.885000,2.622000,2.330000,117.100000,120.900000,93.230000,82.710000,62.070000,55.840000,50.340000,42.010000,36.530000,30.480000,19.350000,12.168000,0.882500,7.044000,50.750000,738.440000
0.522200,6.813000,623.760000,1.356000,2.181000,1.929000,2.023000,2.059000,1.907000,1.868000,1.833000,1.710000,1.659000,7.666000,6.540000,5.626000,4.813000,4.195000,3.566000,3.113000,2.451000,2.160000,1.978000,83.130000,114.100000,86.820000,77.910000,69.110000,54.410000,46.520000,35.950000,29.550000,26.260000,20.020000,13.207000,0.745900,5.966000,40.220000,569.270000
0.544400,7.418000,541.990000,1.839000,2.026000,1.755000,2.019000,1.926000,1.888000,1.783000,1.685000,1.622000,1.503000,6.782000,5.762000,5.044000,4.471000,3.606000,2.975000,2.408000,2.077000,1.851000,1.577000,99.790000,93.390000,70.810000,72.200000,55.560000,44.930000,34.340000,28.000000,24.010000,18.960000,21.670000,14.252000,0.698400,5.721000,31.630000,434.610000
0.566700,7.112000,486.010000,1.219000,1.957000,1.866000,1.954000,1.856000,1.697000,1.733000,1.690000,1.614000,1.659000,6.943000,6.038000,4.904000,4.376000,3.665000,2.647000,2.224000,1.847000,1.468000,1.285000,67.720000,94.530000,73.190000,68.400000,54.410000,35.940000,30.850000,24.970000,18.950000,17.050000,23.380000,16.268000,0.583900,5.366000,28.680000,314.540000
0.588900,7.741000,399.588000,1.624000,1.770000,1.716000,1.972000,1.836000,1.717000,1.671000,1.659000,1.543000,1.499000,6.110000,5.086000,4.244000,3.651000,2.958000,2.259000,1.631000,1.191000,0.891100,0.768500,79.390000,72.030000,58.260000,57.590000,43.440000,31.040000,21.820000,15.800000,11.000000,9.218000,24.010000,16.269000,0.579100,4.443000,22.150000,263.632000
0.611100,7.422000,356.805000,1.209000,1.619000,1.683000,1.818000,1.742000,1.693000,1.653000,1.622000,1.555000,1.462000,6.352000,5.294000,4.240000,3.477000,2.806000,2.056000,1.431000,1.093000,0.855800,0.723000,61.440000,68.550000,57.080000,50.570000,39.100000,27.840000,18.930000,14.190000,10.650000,8.455000,25.670000,18.248000,0.478000,3.555000,12.820000,148.297000
0.633300,7.104000,311.735000,0.908700,1.373000,1.560000,1.705000,1.605000,1.573000,1.520000,1.446000,1.344000,1.293000,6.428000,5.420000,4.388000,3.724000,2.905000,2.219000,1.513000,0.839500,0.393900,0.228000,46.730000,59.520000,54.760000,50.800000,37.300000,27.920000,18.400000,9.710000,4.236000,2.359000,27.490000,20.386000,0.341900,3.248000,7.372000,65.908000
0.655600,7.763000,229.682000,0.998400,1.325000,1.562000,1.642000,1.556000,1.480000,1.400000,1.316000,1.264000,1.206000,5.542000,4.630000,3.735000,2.858000,1.957000,1.276000,0.635000,0.296900,0.109000,0.137000,44.260000,49.060000,46.680000,37.550000,24.360000,15.110000,7.112000,3.126000,1.102000,1.322000,31.060000,23.297000,0.188900,2.403000,3.466000,22.501000
0.677800,7.286000,192.681900,0.718900,1.049000,1.303000,1.437000,1.454000,1.466000,1.397000,1.319000,1.311000,1.299000,5.582000,4.731000,3.744000,2.959000,1.994000,1.196000,0.530600,0.200700,0.151000,0.093140,32.100000,39.710000,39.030000,34.020000,23.190000,14.030000,5.932000,2.118000,1.584000,0.967900,,,0.000000,0.000000,0.000000,0.000000
0.700000,8.300000,132.298600,0.867200,1.098000,1.276000,1.350000,1.353000,1.373000,1.332000,1.291000,1.262000,1.240000,4.772000,3.718000,2.781000,1.866000,0.999100,0.321000,0.072770,0.068970,0.109500,0.106700,33.110000,32.660000,28.390000,20.150000,10.810000,3.527000,0.775400,0.712200,1.105000,1.059000,,,0.000000,0.000000,0.000000,0.000000
0.500000,6.746000,718.570000,1.520000,2.164000,2.306000,2.183000,2.191000,2.130000,1.890000,1.914000,1.785000,1.682000,8.254000,7.068000,5.714000,5.103000,4.320000,3.837000,3.191000,2.824000,2.574000,2.371000,100.400000,122.400000,105.400000,89.130000,75.730000,65.370000,48.240000,43.240000,36.760000,31.900000,19.950000,13.204000,1.007000,5.981000,59.280000,781.910000
0.522200,7.269000,640.420000,1.932000,2.131000,2.071000,2.165000,2.011000,2.078000,1.885000,1.775000,1.715000,1.715000,7.438000,6.188000,5.069000,4.656000,4.017000,3.504000,2.838000,2.455000,2.139000,1.851000,115.000000,105.500000,84.000000,80.650000,64.630000,58.240000,42.810000,34.850000,29.350000,25.390000,20.440000,13.171000,0.906100,5.871000,53.200000,625.990000
0.544400,6.833000,596.910000,1.296000,2.095000,1.990000,2.055000,2.053000,2.090000,1.999000,1.954000,1.838000,1.716000,7.696000,6.430000,5.379000,4.571000,3.796000,3.212000,2.753000,2.382000,1.974000,1.626000,79.790000,107.700000,85.620000,75.150000,62.350000,53.690000,44.020000,37.240000,29.030000,22.320000,21.050000,14.217000,0.857900,5.909000,43.830000,541.770000
0.566700,7.513000,489.470000,1.702000,1.963000,1.772000,1.964000,1.990000,1.902000,1.876000,1.761000,1.682000,1.691000,6.716000,5.582000,4.686000,3.833000,3.190000,2.734000,2.205000,1.649000,1.321000,1.277000,91.440000,87.650000,66.410000,60.220000,50.790000,41.590000,33.090000,23.230000,17.780000,17.270000,22.710000,15.197000,0.634300,5.053000,27.770000,377.520000
0.588900,7.008000,448.610000,1.141000,1.867000,1.920000,1.748000,1.902000,1.827000,1.791000,1.750000,1.691000,1.619000,7.066000,5.869000,4.854000,4.049000,3.454000,2.656000,1.849000,1.414000,1.115000,0.966700,64.490000,87.650000,74.580000,56.610000,52.560000,38.830000,26.490000,19.800000,15.080000,12.520000,23.230000,16.222000,0.630800,5.113000,22.530000,289.410000
0.611100,7.617000,358.432000,1.412000,1.646000,1.705000,1.762000,1.797000,1.712000,1.678000,1.606000,1.558000,1.478000,6.166000,5.029000,4.242000,3.595000,2.844000,1.947000,1.295000,0.995400,0.742300,0.594500,69.660000,66.220000,57.870000,50.690000,40.870000,26.670000,17.380000,12.790000,9.255000,7.027000,24.830000,17.213000,0.477200,4.474000,13.710000,173.953000
0.633300,7.136000,320.572000,0.932400,1.423000,1.729000,1.701000,1.672000,1.560000,1.597000,1.521000,1.437000,1.346000,6.525000,5.475000,4.468000,3.574000,2.815000,1.918000,1.309000,0.862600,0.563600,0.357900,48.670000,62.310000,61.810000,48.630000,37.650000,23.940000,16.730000,10.500000,6.479000,3.853000,27.490000,20.354000,0.318000,3.235000,7.985000,73.674000
0.655600,7.664000,248.565000,1.071000,1.459000,1.571000,1.700000,1.694000,1.639000,1.499000,1.327000,1.311000,1.343000,5.765000,4.696000,3.797000,2.756000,2.059000,1.235000,0.623000,0.325900,0.247400,0.146300,49.380000,54.810000,47.720000,37.470000,27.900000,16.190000,7.470000,3.459000,2.594000,1.572000,29.930000,22.266000,0.211500,2.663000,5.619000,27.069700
0.677800,8.055000,181.507000,1.017000,1.265000,1.429000,1.505000,1.477000,1.455000,1.375000,1.346000,1.324000,1.292000,5.071000,4.110000,3.224000,2.404000,1.472000,0.705100,0.276300,0.122000,0.117700,0.159600,41.260000,41.600000,36.870000,28.930000,17.390000,8.208000,3.039000,1.314000,1.246000,1.650000,,,0.000000,0.000000,0.000000,0.000000
0.700000,7.907000,153.012800,0.799300,1.126000,1.302000,1.373000,1.384000,1.330000,1.267000,1.225000,1.217000,1.180000,5.007000,4.163000,3.113000,2.185000,1.452000,0.637100,0.080100,0.123100,0.132500,0.094970,32.020000,37.500000,32.430000,24.000000,16.080000,6.779000,0.812100,1.206000,1.289000,0.896700,,,0.000000,0.000000,0.000000,0.000000
0.500000,6.512000,734.480000,1.163000,2.095000,2.252000,2.140000,2.153000,2.011000,2.014000,1.801000,1.839000,1.725000,8.312000,7.394000,6.234000,5.509000,4.782000,3.990000,3.572000,3.185000,2.870000,2.489000,77.320000,123.900000,112.300000,94.340000,82.390000,64.180000,57.570000,45.900000,42.230000,34.350000,19.660000,13.148000,1.017000,6.545000,62.400000,844.030000
0.522200,6.942000,659.460000,1.504000,2.145000,2.122000,2.187000,2.210000,2.082000,2.019000,2.024000,1.871000,1.759000,7.725000,6.441000,5.443000,4.808000,4.136000,3.456000,2.801000,2.483000,2.261000,2.095000,92.960000,110.500000,92.410000,84.120000,73.130000,57.560000,45.250000,40.200000,33.850000,29.480000,20.110000,13.168000,0.915800,5.801000,52.410000,727.930000
0.544400,7.480000,566.180000,1.871000,2.029000,1.965000,2.109000,2.057000,2.026000,1.843000,1.763000,1.713000,1.666000,6.803000,5.794000,4.874000,4.354000,3.593000,3.014000,2.534000,2.125000,1.736000,1.587000,101.800000,94.080000,76.600000,73.450000,59.110000,48.850000,37.370000,29.970000,23.790000,21.160000,20.630000,13.150000,0.816100,5.445000,43.300000,555.370000
0.566700,6.948000,513.880000,1.202000,1.943000,1.969000,1.861000,1.993000,1.858000,1.827000,1.857000,1.773000,1.702000,7.261000,6.328000,5.028000,4.282000,3.629000,2.857000,2.323000,2.028000,1.516000,1.240000,69.790000,98.360000,79.200000,63.760000,57.860000,42.460000,33.940000,30.120000,21.500000,16.890000,22.210000,15.262000,0.647300,4.995000,30.730000,369.230000
0.588900,6.729000,459.810000,0.949600,1.599000,1.909000,1.765000,1.979000,1.898000,1.837000,1.795000,1.711000,1.686000,7.302000,6.264000,5.121000,4.304000,3.632000,2.884000,2.111000,1.548000,1.263000,0.992300,55.470000,80.140000,78.210000,60.790000,57.490000,43.800000,31.020000,22.220000,17.290000,13.380000,22.970000,16.241000,0.617800,4.838000,23.400000,294.310000
0.611100,7.405000,372.034000,1.248000,1.623000,1.765000,1.839000,1.861000,1.732000,1.615000,1.558000,1.426000,1.369000,6.484000,5.210000,4.447000,3.650000,2.777000,2.105000,1.589000,1.120000,0.840500,0.779300,64.750000,67.640000,62.790000,53.710000,41.350000,29.170000,20.540000,13.960000,9.589000,8.535000,24.700000,17.295000,0.471900,4.419000,14.410000,169.993000
0.633300,8.005000,283.750000,1.317000,1.611000,1.764000,1.711000,1.765000,1.705000,1.679000,1.578000,1.434000,1.379000,5.626000,4.626000,3.566000,2.759000,2.186000,1.456000,0.863800,0.465600,0.320600,0.438400,59.300000,59.630000,50.340000,37.760000,30.860000,19.870000,11.600000,5.876000,3.679000,4.835000,27.200000,19.195000,0.344800,3.660000,8.415000,88.536000
0.655600,7.508000,253.933000,1.017000,1.311000,1.530000,1.629000,1.703000,1.632000,1.504000,1.429000,1.433000,1.396000,5.918000,4.804000,3.955000,2.859000,2.192000,1.573000,0.850800,0.379500,0.224200,0.197300,48.160000,50.360000,48.400000,37.260000,29.860000,20.540000,10.240000,4.339000,2.570000,2.204000,29.830000,22.322000,0.256900,2.803000,5.921000,42.730000
0.677800,8.131000,183.872000,1.082000,1.339000,1.526000,1.443000,1.460000,1.413000,1.357000,1.303000,1.250000,1.264000,5.017000,4.066000,3.353000,2.241000,1.322000,0.550300,0.253800,0.152700,0.198100,0.204100,43.430000,43.570000,40.950000,25.870000,15.440000,6.221000,2.755000,1.592000,1.980000,2.064000,,,0.000000,0.000000,0.000000,0.000000
0.700000,7.857000,159.478500,0.869300,1.115000,1.318000,1.413000,1.376000,1.351000,1.298000,1.208000,1.199000,1.181000,5.080000,4.180000,3.364000,2.398000,1.394000,0.545500,0.120200,0.089800,0.038580,0.060110,35.330000,37.280000,35.460000,27.120000,15.340000,5.895000,1.248000,0.867900,0.369900,0.567700,,,0.000000,0.000000,0.000000,0.000000
0.500000,7.401000,478.020000,1.512000,1.600000,1.553000,1.610000,1.563000,1.486000,1.396000,1.364000,1.297000,1.226000,6.856000,5.703000,5.067000,4.521000,3.977000,3.476000,3.025000,2.701000,2.412000,2.199000,82.940000,73.010000,62.930000,58.240000,49.730000,41.310000,33.780000,29.480000,25.030000,21.570000,22.660000,15.259000,0.513900,5.396000,25.680000,350.260000
0.522200,6.943000,449.880000,1.116000,1.527000,1.491000,1.534000,1.475000,1.450000,1.420000,1.352000,1.346000,1.305000,7.329000,6.071000,5.188000,4.605000,3.996000,3.351000,2.931000,2.542000,2.251000,1.990000,65.450000,74.150000,61.900000,56.530000,47.160000,38.860000,33.310000,27.490000,24.250000,20.780000,24.150000,17.207000,0.456300,4.904000,20.340000,259.900000
0.544400,7.513000,373.370000,1.297000,1.420000,1.424000,1.458000,1.405000,1.412000,1.304000,1.339000,1.253000,1.177000,6.454000,5.390000,4.617000,3.991000,3.345000,2.727000,2.260000,1.953000,1.772000,1.629000,66.980000,61.250000,52.580000,46.540000,37.600000,30.810000,23.580000,20.920000,17.760000,15.350000,24.660000,17.147000,0.376100,4.421000,14.520000,190.014000
0.566700,6.954000,344.550000,0.845400,1.285000,1.328000,1.402000,1.401000,1.356000,1.365000,1.319000,1.306000,1.244000,6.930000,5.700000,4.811000,4.088000,3.451000,2.889000,2.290000,1.767000,1.479000,1.303000,46.870000,58.590000,51.130000,45.840000,38.690000,31.350000,25.010000,18.640000,15.450000,12.980000,26.170000,19.216000,0.309800,3.748000,10.590000,113.293000
0.588900,7.597000,277.979000,1.071000,1.262000,1.327000,1.322000,1.319000,1.271000,1.268000,1.201000,1.178000,1.111000,6.071000,4.937000,4.158000,3.458000,2.781000,2.136000,1.594000,1.215000,0.962800,0.836500,52.000000,49.830000,44.150000,36.580000,29.350000,21.720000,16.170000,11.670000,9.073000,7.436000,28.920000,21.323000,0.225300,2.966000,6.061000,53.952000
0.611100,7.323000,240.043000,0.801000,1.103000,1.253000,1.252000,1.252000,1.266000,1.177000,1.168000,1.100000,1.072000,6.178000,4.983000,4.202000,3.416000,2.743000,2.057000,1.394000,0.921300,0.629300,0.535000,39.590000,43.980000,42.110000,34.200000,27.460000,20.840000,13.130000,8.607000,5.538000,4.588000,31.750000,24.427000,0.144100,2.250000,2.393000,19.653000
0.633300,7.996000,179.862000,0.900000,1.078000,1.213000,1.189000,1.161000,1.171000,1.131000,1.076000,1.014000,0.981300,5.278000,4.321000,3.520000,2.735000,1.975000,1.322000,0.761600,0.368800,0.212400,0.242800,38.000000,37.260000,34.170000,26.020000,18.340000,12.380000,6.889000,3.175000,1.722000,1.906000,,,0.000000,0.000000,0.000000,0.000000
0.655600,7.548000,156.865700,0.663600,0.875700,1.036000,1.104000,1.111000,1.063000,1.061000,1.022000,0.956700,0.931300,5.490000,4.596000,3.681000,2.902000,2.143000,1.342000,0.664700,0.180500,0.102900,0.140000,29.150000,32.200000,30.500000,25.620000,19.040000,11.410000,5.640000,1.475000,0.787700,1.043000,,,0.000000,0.000000,0.000000,0.000000
0.677800,8.698000,98.286100,0.775000,0.960700,1.008000,0.996000,0.982600,0.957900,0.906100,0.906700,0.874800,0.854300,4.267000,3.362000,2.555000,1.747000,0.949300,0.238800,0.058090,0.070170,0.086110,0.093870,26.450000,25.840000,20.610000,13.920000,7.462000,1.830000,0.421000,0.508900,0.602600,0.641600,,,0.000000,0.000000,0.000000,0.000000
0.700000,8.850000,72.534800,0.702500,0.841900,0.867000,0.872500,0.832800,0.816900,0.803300,0.783600,0.773500,0.754100,3.968000,3.095000,2.245000,1.345000,0.501300,0.022190,0.022020,0.037350,0.049490,0.043560,22.300000,20.850000,15.570000,9.385000,3.340000,0.145100,0.141500,0.234200,0.306200,0.262800,,,0.000000,0.000000,0.000000,0.000000
0.500000,7.271000,509.880000,1.458000,1.713000,1.654000,1.583000,1.624000,1.609000,1.507000,1.380000,1.320000,1.245000,7.106000,5.912000,5.242000,4.667000,4.096000,3.604000,3.224000,2.768000,2.453000,2.267000,82.870000,81.030000,69.380000,59.090000,53.230000,46.400000,38.850000,30.550000,25.900000,22.580000,22.510000,15.239000,0.552400,5.480000,28.110000,391.360000
0.522200,6.853000,478.960000,1.151000,1.595000,1.576000,1.536000,1.650000,1.512000,1.415000,1.444000,1.446000,1.322000,7.429000,6.175000,5.270000,4.733000,4.163000,3.490000,2.992000,2.588000,2.206000,1.962000,68.430000,78.770000,66.440000,58.160000,54.950000,42.200000,33.850000,29.900000,25.520000,20.740000,23.130000,16.277000,0.468400,5.078000,21.760000,302.140000
0.544400,7.523000,398.450000,1.399000,1.476000,1.505000,1.558000,1.459000,1.460000,1.432000,1.345000,1.308000,1.222000,6.446000,5.359000,4.708000,4.086000,3.320000,2.833000,2.443000,2.062000,1.772000,1.522000,72.140000,63.270000,56.670000,50.930000,38.760000,33.100000,27.970000,22.190000,18.540000,14.880000,23.810000,16.287000,0.413500,4.723000,16.720000,209.715000
0.566700,7.211000,360.580000,1.111000,1.382000,1.400000,1.450000,1.516000,1.413000,1.397000,1.313000,1.281000,1.241000,6.684000,5.413000,4.662000,4.093000,3.423000,2.707000,2.190000,1.792000,1.413000,1.179000,59.410000,59.840000,52.230000,47.490000,41.520000,30.600000,24.470000,18.830000,14.480000,11.710000,25.500000,18.289000,0.330300,4.042000,12.170000,143.629000
0.588900,7.858000,284.346000,1.208000,1.361000,1.365000,1.422000,1.419000,1.417000,1.402000,1.324000,1.286000,1.203000,5.773000,4.745000,4.082000,3.269000,2.528000,1.953000,1.494000,1.090000,0.849000,0.758300,55.770000,51.640000,44.580000,37.180000,28.700000,22.140000,16.760000,11.540000,8.738000,7.298000,27.210000,19.352000,0.272500,3.219000,7.849000,75.796000
0.611100,7.607000,251.981000,0.996800,1.262000,1.322000,1.414000,1.306000,1.301000,1.295000,1.238000,1.165000,1.135000,5.919000,4.762000,3.955000,3.251000,2.488000,1.854000,1.353000,0.886900,0.592500,0.497200,47.200000,48.060000,41.820000,36.770000,26.000000,19.290000,14.020000,8.782000,5.523000,4.516000,30.920000,23.313000,0.171100,2.507000,3.244000,26.208000
0.633300,8.256000,181.810000,1.049000,1.198000,1.246000,1.237000,1.253000,1.243000,1.186000,1.161000,1.060000,1.026000,4.984000,3.969000,3.263000,2.548000,1.759000,1.219000,0.699400,0.382600,0.256700,0.254700,41.810000,38.030000,32.540000,25.210000,17.640000,12.120000,6.637000,3.555000,2.177000,2.091000,,,0.000000,0.000000,0.000000,0.000000
0.655600,7.659000,165.260400,0.745600,1.018000,1.130000,1.152000,1.150000,1.206000,1.127000,1.069000,1.016000,0.996700,5.460000,4.419000,3.567000,2.751000,1.985000,1.242000,0.551100,0.178100,0.122700,0.170800,32.570000,35.990000,32.260000,25.350000,18.260000,11.980000,4.968000,1.523000,0.997400,1.362000,,,0.000000,0.000000,0.000000,0.000000
0.677800,7.770000,127.140900,0.671600,0.892600,1.054000,1.025000,1.023000,1.035000,1.019000,0.979600,0.957500,0.930100,5.145000,4.184000,3.327000,2.438000,1.475000,0.788800,0.184300,0.034660,0.061670,0.097560,27.640000,29.880000,28.060000,19.990000,12.070000,6.529000,1.502000,0.271600,0.472400,0.725900,,,0.000000,0.000000,0.000000,0.000000
0.700000,8.077000,96.059900,0.626800,0.810800,0.936600,0.951900,0.942200,0.912700,0.895400,0.864600,0.860400,0.844500,4.672000,3.730000,2.835000,1.966000,1.102000,0.369200,0.033520,0.045200,0.051990,0.043860,23.430000,24.200000,21.250000,14.970000,8.307000,2.696000,0.240100,0.312600,0.357900,0.296300,,,0.000000,0.000000,0.000000,0.000000
0.500000,7.333000,547.260000,1.598000,1.885000,1.777000,1.718000,1.666000,1.692000,1.547000,1.498000,1.398000,1.317000,7.040000,6.035000,5.290000,4.737000,4.098000,3.531000,3.116000,2.816000,2.474000,2.239000,89.990000,90.990000,75.200000,65.090000,54.610000,47.800000,38.570000,33.740000,27.680000,23.590000,21.560000,14.227000,0.617300,5.680000,34.350000,443.870000
0.522200,7.124000,505.550000,1.368000,1.706000,1.683000,1.676000,1.732000,1.606000,1.647000,1.583000,1.478000,1.423000,7.196000,6.035000,5.010000,4.588000,3.999000,3.347000,2.872000,2.496000,2.178000,1.911000,78.770000,82.390000,67.460000,61.530000,55.410000,43.010000,37.860000,31.610000,25.750000,21.760000,22.360000,15.236000,0.547500,5.377000,25.650000,348.620000
0.544400,6.817000,455.100000,1.028000,1.578000,1.634000,1.623000,1.681000,1.583000,1.575000,1.543000,1.415000,1.402000,7.267000,6.034000,5.128000,4.450000,3.864000,3.235000,2.666000,2.328000,1.919000,1.551000,59.780000,76.180000,67.020000,57.780000,51.970000,40.960000,33.580000,28.730000,21.710000,17.390000,24.150000,17.333000,0.458000,4.819000,20.290000,251.500000
0.566700,7.517000,373.640000,1.294000,1.596000,1.531000,1.583000,1.550000,1.536000,1.482000,1.435000,1.440000,1.372000,6.237000,5.180000,4.418000,3.758000,3.219000,2.613000,2.010000,1.519000,1.295000,1.187000,64.560000,66.130000,54.130000,47.590000,39.920000,32.100000,23.830000,17.440000,14.920000,13.020000,24.820000,17.303000,0.403700,4.253000,14.100000,175.004000
0.588900,7.248000,332.681000,1.051000,1.377000,1.435000,1.569000,1.520000,1.465000,1.465000,1.444000,1.394000,1.300000,6.375000,5.241000,4.357000,3.645000,3.018000,2.432000,1.893000,1.453000,1.134000,0.843400,53.580000,57.720000,50.040000,45.750000,36.710000,28.500000,22.190000,16.780000,12.640000,8.771000,26.430000,19.182000,0.282700,3.512000,8.858000,97.787000
0.611100,7.788000,256.189000,1.124000,1.306000,1.390000,1.456000,1.463000,1.387000,1.358000,1.283000,1.272000,1.208000,5.563000,4.604000,3.861000,3.057000,2.337000,1.742000,1.194000,0.833000,0.617000,0.522500,50.000000,48.090000,42.950000,35.610000,27.350000,19.340000,12.970000,8.551000,6.278000,5.050000,29.140000,21.352000,0.205400,2.895000,4.670000,45.256000
0.633300,7.481000,225.806000,0.899300,1.209000,1.291000,1.364000,1.390000,1.380000,1.380000,1.227000,1.128000,1.048000,5.767000,4.647000,3.843000,3.076000,2.344000,1.668000,1.027000,0.514500,0.320900,0.280300,41.490000,44.960000,39.700000,33.550000,26.060000,18.410000,11.340000,5.050000,2.896000,2.350000,34.040000,26.559000,0.145300,2.395000,3.478000,15.135000
0.655600,7.323000,191.101000,0.691200,1.003000,1.193000,1.264000,1.283000,1.299000,1.219000,1.168000,1.104000,1.069000,5.659000,4.794000,3.832000,3.135000,2.294000,1.503000,0.856900,0.358500,0.141900,0.111500,31.290000,38.480000,36.560000,31.690000,23.550000,15.620000,8.355000,3.349000,1.253000,0.954000,,,0.000000,0.000000,0.000000,0.000000
0.677800,7.909000,133.025200,0.769400,0.960400,1.116000,1.147000,1.117000,1.070000,1.014000,0.999200,0.979600,0.943100,4.882000,4.046000,3.165000,2.414000,1.417000,0.697200,0.158400,0.038270,0.066440,0.099100,30.050000,31.090000,28.250000,22.140000,12.670000,5.967000,1.284000,0.305900,0.520600,0.747700,,,0.000000,0.000000,0.000000,0.000000
0.700000,8.431000,92.872700,0.771600,0.885900,1.022000,1.068000,1.056000,1.025000,0.985300,0.966700,0.949200,0.930900,4.276000,3.476000,2.544000,1.549000,0.722900,0.059660,0.035920,0.040180,0.033330,0.048440,26.400000,24.630000,20.810000,13.230000,6.106000,0.489000,0.283200,0.310700,0.253100,0.360700,,,0.000000,0.000000,0.000000,0.000000
0.500000,7.307000,588.870000,1.785000,2.048000,1.845000,1.751000,1.846000,1.808000,1.658000,1.613000,1.500000,1.415000,7.236000,5.967000,5.166000,4.684000,4.171000,3.601000,3.155000,2.754000,2.440000,2.264000,103.300000,97.750000,76.240000,65.620000,61.590000,52.100000,41.830000,35.530000,29.280000,25.630000,21.550000,14.243000,0.700100,5.920000,37.360000,498.490000
0.522200,7.023000,545.960000,1.404000,1.750000,1.809000,1.800000,1.817000,1.774000,1.648000,1.568000,1.540000,1.510000,7.401000,6.054000,5.350000,4.672000,4.055000,3.574000,2.994000,2.577000,2.234000,2.016000,83.140000,84.770000,77.440000,67.280000,58.940000,50.710000,39.480000,32.320000,27.530000,24.350000,22.200000,15.177000,0.683100,5.432000,34.620000,426.780000
0.544400,7.510000,471.100000,1.657000,1.707000,1.760000,1.817000,1.766000,1.711000,1.643000,1.571000,1.510000,1.427000,6.537000,5.368000,4.750000,4.088000,3.656000,2.961000,2.355000,1.929000,1.665000,1.515000,86.680000,73.320000,66.880000,59.430000,51.650000,40.530000,30.960000,24.250000,20.110000,17.290000,22.760000,15.250000,0.527700,5.222000,23.420000,303.170000
0.566700,7.171000,426.720000,1.247000,1.710000,1.658000,1.691000,1.706000,1.705000,1.604000,1.551000,1.537000,1.444000,6.852000,5.542000,4.655000,4.066000,3.397000,2.777000,2.127000,1.737000,1.495000,1.243000,68.350000,75.820000,61.740000,55.000000,46.370000,37.880000,27.280000,21.550000,18.380000,14.350000,24.530000,17.359000,0.438100,4.605000,16.420000,232.450000
0.588900,6.919000,375.920000,0.996100,1.563000,1.523000,1.618000,1.640000,1.655000,1.575000,1.525000,1.445000,1.365000,6.835000,5.490000,4.679000,4.008000,3.331000,2.588000,1.974000,1.425000,1.120000,0.985900,54.470000,68.640000,57.000000,51.880000,43.700000,34.260000,24.860000,17.390000,12.950000,10.770000,26.320000,19.401000,0.340000,3.856000,11.730000,123.013000
0.611100,7.667000,294.902000,1.216000,1.461000,1.569000,1.524000,1.556000,1.509000,1.370000,1.412000,1.332000,1.198000,5.878000,4.636000,4.030000,3.291000,2.562000,1.809000,1.237000,0.926900,0.806400,0.673500,57.180000,54.190000,50.590000,40.140000,31.890000,21.830000,13.560000,10.470000,8.594000,6.458000,27.920000,20.253000,0.258900,3.278000,7.076000,67.718000
0.633300,7.262000,255.987000,0.855200,1.231000,1.389000,1.413000,1.491000,1.476000,1.439000,1.389000,1.286000,1.215000,6.081000,4.994000,4.124000,3.392000,2.528000,1.777000,1.170000,0.709100,0.474200,0.375000,41.600000,49.200000,45.840000,38.330000,30.160000,20.980000,13.470000,7.882000,4.878000,3.647000,30.830000,23.568000,0.162900,2.479000,4.039000,28.456000
0.655600,8.128000,176.775000,1.013000,1.216000,1.311000,1.374000,1.344000,1.329000,1.271000,1.204000,1.179000,1.112000,4.877000,4.017000,3.179000,2.416000,1.692000,0.987700,0.402300,0.187800,0.200200,0.196400,39.530000,39.090000,33.360000,26.570000,18.190000,10.500000,4.091000,1.809000,1.888000,1.747000,,,0.000000,0.000000,0.000000,0.000000
0.677800,7.869000,149.988000,0.797000,1.050000,1.214000,1.268000,1.274000,1.237000,1.206000,1.140000,1.110000,1.071000,5.016000,4.035000,3.230000,2.409000,1.456000,0.747200,0.236200,0.134400,0.166900,0.123200,31.980000,33.900000,31.380000,24.450000,14.840000,7.395000,2.279000,1.226000,1.482000,1.056000,,,0.000000,0.000000,0.000000,0.000000
