0.5667     ,  1.444     ,  1.000     ,  0.000     ,  0.000     ,  7.518     ,  0.000     ,  1.519     ,  7.082     ,  60.63     ,  577.8     ,  25.80     ,  0.000     , 0.3724     ,  4.322     ,  12.83     ,  149.3     , 0.1111     , 
0.5889     ,  1.444     ,  1.000     ,  0.000     ,  0.000     ,  8.139     ,  0.000     ,  1.462     ,  6.382     ,  54.72     ,  467.4     ,  27.44     ,  0.000     , 0.3469     ,  3.902     ,  10.25     ,  105.9     , 0.1111     , 
0.6111     ,  1.444     ,  1.000     ,  0.000     ,  0.000     ,  7.794     ,  0.000     ,  1.401     ,  6.417     ,  43.90     ,  368.2     ,  30.13     ,  0.000     , 0.2247     ,  3.076     ,  5.424     ,  48.58     , 0.1111     , 
0.6333     ,  1.444     ,  1.000     ,  0.000     ,  0.000     ,  8.366     ,  0.000     ,  1.325     ,  5.861     ,  37.03     ,  277.2     ,  36.70     ,  0.000     , 0.1766     ,  2.511     ,  4.434     ,  11.63     , 0.1111     , 
0.6556     ,  1.444     ,  1.000     ,  0.000     ,  0.000     ,  7.869     ,  0.000     ,  1.200     ,  5.928     ,  31.64     ,  197.0     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  15.95     , 
0.6778     ,  1.444     ,  1.000     ,  0.000     ,  0.000     ,  8.323     ,  0.000     ,  1.015     ,  5.303     ,  25.21     ,  142.9     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  23.41     , 
0.7000     ,  1.444     ,  1.000     ,  0.000     ,  0.000     ,  9.101     ,  0.000     , 0.8507     ,  4.405     ,  21.99     ,  91.65     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  26.12     , 
0.5000     ,  1.500     ,  1.000     ,  0.000     ,  0.000     ,  6.740     ,  0.000     ,  1.756     ,  8.151     ,  91.01     ,  892.5     ,  21.98     ,  0.000     , 0.6569     ,  5.640     ,  36.64     ,  463.9     , 0.1111     , 
0.5222     ,  1.500     ,  1.000     ,  0.000     ,  0.000     ,  7.342     ,  0.000     ,  1.683     ,  7.610     ,  79.79     ,  814.2     ,  22.47     ,  0.000     , 0.6007     ,  5.173     ,  28.81     ,  363.8     , 0.1111     , 
0.5444     ,  1.500     ,  1.000     ,  0.000     ,  0.000     ,  7.792     ,  0.000     ,  1.677     ,  7.146     ,  72.41     ,  692.2     ,  23.05     ,  0.000     , 0.5269     ,  4.801     ,  23.26     ,  285.7     , 0.1111     , 
